Code département,Département,Code commune,Commune,Inscrits,Votants,Exprimés,Extrême gauche,Parti communiste,Parti socialiste,Radicaux de gauche,Divers gauche,Ecolo,Divers,Rassemblement pour la République,Union pour la Démocratie Française,Divers droite,Front National,Extrême droite
83,VAR,23,BRIGNOLES,7657,4908,4691,0,965,867,0,0,348,0,0,1343,139,1029,0
83,VAR,47,LA CRAU,8695,5886,5653,0,471,0,708,323,238,81,1056,0,1016,1741,19
83,VAR,50,DRAGUIGNAN,20833,13970,13520,0,772,4958,0,0,621,137,3523,0,511,2960,38
83,VAR,61,FREJUS,28096,16923,16291,0,770,2946,0,162,830,122,0,5864,833,4764,0
83,VAR,62,LA GARDE,16502,10596,10203,0,2178,0,1103,874,441,164,2355,0,514,2533,41
83,VAR,69,HYERES,32078,20565,19826,0,1185,0,2735,1051,835,248,3714,0,4436,5553,69
83,VAR,90,OLLIOULES,7665,4743,4580,89,472,909,0,57,346,65,0,1232,265,1145,0
83,VAR,98,LE PRADET,7344,5137,4965,0,283,0,295,1364,197,71,1218,0,315,1209,13
83,VAR,107,ROQUEBRUNE-SUR-ARGENS,7382,4948,4764,0,255,1010,0,42,249,48,0,1708,251,1201,0
83,VAR,115,SAINTE-MAXIME,7793,4823,4652,0,171,959,0,0,184,53,1952,0,220,1100,13
83,VAR,116,SAINT-MAXIMIN-LA-SAINTE-BAUME,7193,4846,4657,0,610,1205,0,0,312,0,0,1208,171,1151,0
83,VAR,118,SAINT-RAPHAEL,22037,14333,13833,0,637,2405,0,105,670,119,0,5178,884,3835,0
83,VAR,123,SANARY-SUR-MER,12807,7698,7417,133,462,1210,0,66,434,105,0,2551,609,1847,0
83,VAR,126,LA SEYNE-SUR-MER,40585,23489,22575,622,4006,2807,0,778,1134,187,0,4399,2376,6266,0
83,VAR,129,SIX-FOURS-LES-PLAGES,23627,15048,14456,318,1037,2284,0,150,823,131,0,4864,911,3938,0
83,VAR,130,SOLLIES-PONT,6044,4030,3892,0,484,867,0,0,242,0,0,1093,112,1094,0
83,VAR,137,TOULON,107861,69206,67095,0,4105,15845,0,0,3131,1316,0,12370,9408,20920,0
83,VAR,144,LA VALETTE-DU-VAR,14682,9452,9025,0,945,0,1471,570,374,165,2196,0,886,2385,33
84,VAUCLUSE,3,APT,7377,4587,4361,0,345,1201,0,0,275,77,0,1348,151,964,0
84,VAUCLUSE,7,AVIGNON,51277,34711,33148,338,2470,9822,0,607,949,598,10223,0,422,7719,0
84,VAUCLUSE,19,BOLLENE,9220,6348,6137,0,754,1657,0,134,228,75,1143,0,115,2031,0
84,VAUCLUSE,31,CARPENTRAS,16595,10630,10253,0,709,0,0,1494,1134,198,2839,0,825,3054,0
84,VAUCLUSE,35,CAVAILLON,14280,9571,9125,0,813,2084,0,0,653,146,0,2600,237,2592,0
84,VAUCLUSE,54,L'ISLE-SUR-LA-SORGUE,11171,7261,6932,0,693,1712,0,0,594,96,0,1660,242,1935,0
84,VAUCLUSE,87,ORANGE,16138,11443,11051,0,618,2044,0,125,486,189,3123,0,301,4165,0
84,VAUCLUSE,89,PERTUIS,11104,7475,7158,0,792,2339,0,0,500,114,0,1739,216,1458,0
84,VAUCLUSE,92,LE PONTET,9653,7018,6745,74,427,1849,0,95,197,169,1944,0,127,1863,0
84,VAUCLUSE,129,SORGUES,9717,6836,6510,0,1110,0,0,290,762,121,2082,0,147,1998,0
84,VAUCLUSE,138,VALREAS,5963,4568,4418,0,327,796,0,40,175,70,1780,0,66,1164,0
85,VENDEE,47,CHALLANS,12543,8293,7581,0,341,2401,0,0,482,67,0,2891,629,770,0
85,VENDEE,60,CHATEAU-D'OLONNE,8658,6039,5683,0,257,1672,0,0,559,181,2110,0,0,904,0
85,VENDEE,92,FONTENAY-LE-COMTE,9319,6667,6316,0,241,2759,0,0,468,0,0,2352,0,496,0
85,VENDEE,109,LES HERBIERS,9870,7193,6737,0,172,0,0,0,1342,0,1804,0,3080,339,0
85,VENDEE,128,LUCON,6806,4804,4476,0,242,1723,0,0,361,0,0,1780,0,370,0
85,VENDEE,191,LA ROCHE-SUR-YON,31414,21245,19956,0,1455,7366,0,0,2021,352,0,4767,2703,1292,0
85,VENDEE,194,LES SABLES-D'OLONNE,13063,7926,7586,0,429,1909,0,0,593,180,3249,0,0,1226,0
86,VIENNE,66,CHATELLERAULT,23600,15226,14507,443,1752,3975,0,277,991,0,0,4495,587,1987,0
86,VIENNE,194,POITIERS,45601,30109,28845,1326,1837,10552,0,187,2544,0,6023,3153,846,2377,0
87,HAUTE-VIENNE,85,LIMOGES,92729,58500,54710,2781,3138,19788,0,3083,3628,0,15931,0,1368,4993,0
87,HAUTE-VIENNE,154,SAINT-JUNIEN,8136,6424,6046,0,0,3832,0,0,0,0,2214,0,0,0,0
88,VOSGES,160,EPINAL,21995,14835,14254,450,426,3683,80,0,809,0,6665,0,325,1816,0
88,VOSGES,383,REMIREMONT,5918,3913,3705,108,162,949,20,0,178,101,1351,0,214,622,0
88,VOSGES,413,SAINT-DIE,15355,10311,9839,0,444,4622,82,0,197,280,0,0,2913,1301,0
89,YONNE,24,AUXERRE,22208,13671,13007,607,1069,2942,0,513,841,0,0,0,4999,2036,0
89,YONNE,206,JOIGNY,6028,4072,3931,0,632,409,0,69,99,78,1464,0,509,661,10
89,YONNE,387,SENS,15299,10187,9775,0,2140,1004,0,184,249,198,2504,0,1476,1989,31
90,TERRITOIRE DE BELFORT,10,BELFORT,26749,17717,16963,702,913,2187,0,4125,1205,0,2382,1487,487,3475,0
91,ESSONNE,21,ARPAJON,5176,3195,3020,108,215,781,0,119,186,39,899,0,113,560,0
91,ESSONNE,27,ATHIS-MONS,16122,10621,10288,319,891,3399,0,35,642,314,2589,0,240,1859,0
91,ESSONNE,86,BONDOUFLE,6095,4179,3969,178,285,994,0,23,371,135,0,929,403,651,0
91,ESSONNE,103,BRETIGNY-SUR-ORGE,12855,8363,8025,328,793,2226,0,223,659,75,2332,0,186,1203,0
91,ESSONNE,114,BRUNOY,16018,10321,9962,345,569,2725,0,169,897,147,3230,0,364,1516,0
91,ESSONNE,122,BURES-SUR-YVETTE,6271,4465,4346,193,314,1384,0,0,466,80,1449,0,121,339,0
91,ESSONNE,161,CHILLY-MAZARIN,10620,6804,6506,290,362,1892,0,98,570,116,1992,0,175,1011,0
91,ESSONNE,174,CORBEIL-ESSONNES,18462,11719,11294,524,1891,2379,0,49,904,235,0,2541,342,2429,0
91,ESSONNE,182,COURCOURONNES,6667,4348,4164,225,277,1314,0,24,401,146,0,950,110,717,0
91,ESSONNE,200,DOURDAN,5575,3994,3854,119,182,1556,0,86,211,37,1007,0,117,539,0
91,ESSONNE,201,DRAVEIL,17844,11871,11473,331,1018,3090,0,79,1211,163,3541,0,299,1741,0
91,ESSONNE,215,EPINAY-SOUS-SENART,6712,4146,3981,147,356,1145,0,39,297,60,1165,0,81,691,0
91,ESSONNE,216,EPINAY-SUR-ORGE,6334,4421,4253,164,279,965,0,130,564,64,0,1318,178,591,0
91,ESSONNE,223,ETAMPES,11700,7824,7505,199,1631,873,0,81,400,130,2842,0,168,1181,0
91,ESSONNE,228,EVRY,22371,13781,13283,662,973,4471,0,79,1264,394,0,2540,334,2566,0
91,ESSONNE,272,GIF-SUR-YVETTE,15022,10202,9819,383,511,2599,0,0,987,266,3974,0,364,735,0
91,ESSONNE,286,GRIGNY,10078,6138,5886,215,1655,1485,0,61,161,89,0,899,111,1210,0
91,ESSONNE,312,IGNY,6664,4541,4383,187,478,1081,0,62,422,86,1377,0,141,549,0
91,ESSONNE,326,JUVISY-SUR-ORGE,7762,5305,5141,128,397,1421,0,24,442,151,1574,0,199,805,0
91,ESSONNE,345,LONGJUMEAU,12349,8062,7740,295,480,2277,0,282,669,90,0,2343,253,1051,0
91,ESSONNE,377,MASSY,21509,14061,13602,677,1161,4136,0,306,1543,183,3405,0,453,1738,0
91,ESSONNE,386,MENNECY,8280,5320,5037,143,303,1195,0,63,437,193,1565,0,254,884,0
91,ESSONNE,421,MONTGERON,14768,9377,8987,289,507,2809,0,135,721,67,2827,0,306,1326,0
91,ESSONNE,432,MORANGIS,6639,4438,4270,201,321,1007,0,61,345,64,1235,0,147,889,0
91,ESSONNE,434,MORSANG-SUR-ORGE,12103,7983,7686,215,1940,1948,0,39,261,141,0,1727,270,1145,0
91,ESSONNE,471,ORSAY,10293,7029,6814,326,410,2142,0,0,799,155,2110,0,272,600,0
91,ESSONNE,477,PALAISEAU,18831,12730,12289,553,1318,3384,0,366,1254,176,3450,0,364,1424,0
91,ESSONNE,521,RIS-ORANGIS,14861,9554,9276,262,837,2995,0,72,715,98,2184,0,232,1881,0
91,ESSONNE,549,SAINTE-GENEVIEVE-DES-BOIS,18174,12260,11718,425,1249,3997,0,71,437,248,0,2930,382,1979,0
91,ESSONNE,570,SAINT-MICHEL-SUR-ORGE,12719,8154,7772,331,692,2710,0,55,357,176,0,2055,235,1161,0
91,ESSONNE,589,SAVIGNY-SUR-ORGE,22010,14626,13893,367,1101,3951,0,141,872,164,4922,0,377,1998,0
91,ESSONNE,645,VERRIERES-LE-BUISSON,11023,7445,7153,240,384,1772,0,0,706,142,2966,0,301,642,0
91,ESSONNE,657,VIGNEUX-SUR-SEINE,14096,8939,8619,425,1894,1910,0,173,721,63,1584,0,161,1688,0
91,ESSONNE,661,VILLEBON-SUR-YVETTE,6122,4366,4223,140,225,974,0,203,359,59,0,569,1358,336,0
91,ESSONNE,687,VIRY-CHATILLON,17138,11346,10975,304,713,3623,0,53,674,310,3037,0,288,1973,0
91,ESSONNE,691,YERRES,17971,12760,12381,385,784,3490,0,117,993,142,4679,0,218,1573,0
91,ESSONNE,692,LES ULIS,11419,7588,7288,472,689,3078,0,0,577,133,1290,0,123,926,0
92,HAUTS-DE-SEINE,2,ANTONY,37772,25690,24829,938,1935,6038,0,502,1494,36,8942,0,2138,2806,0
92,HAUTS-DE-SEINE,4,ASNIERES-SUR-SEINE,37154,23424,22688,995,1396,0,0,0,5882,32,8100,0,2173,4110,0
92,HAUTS-DE-SEINE,7,BAGNEUX,20284,12896,12522,820,4616,2168,0,13,0,53,0,2532,692,1628,0
92,HAUTS-DE-SEINE,9,BOIS-COLOMBES,14757,9310,9017,365,454,1873,0,0,620,0,0,1640,2725,1321,19
92,HAUTS-DE-SEINE,12,BOULOGNE-BILLANCOURT,57816,37199,36150,871,1128,7080,0,362,1091,375,4795,10245,6306,3793,104
92,HAUTS-DE-SEINE,14,BOURG-LA-REINE,12587,8156,7890,259,355,1866,0,225,426,5,3238,0,688,828,0
92,HAUTS-DE-SEINE,19,CHATENAY-MALABRY,17859,11399,11030,368,942,3141,0,210,738,0,3479,0,834,1318,0
92,HAUTS-DE-SEINE,20,CHATILLON,16406,11172,10805,467,875,3094,0,40,437,25,0,3129,1400,1338,0
92,HAUTS-DE-SEINE,22,CHAVILLE,12268,8337,8076,95,658,0,2343,0,359,0,2906,0,628,1087,0
92,HAUTS-DE-SEINE,23,CLAMART,30471,20163,19571,686,1447,5099,0,59,820,0,0,5617,3455,2388,0
92,HAUTS-DE-SEINE,24,CLICHY,23725,14783,14297,626,1248,0,3499,1622,484,0,2985,0,1269,2564,0
92,HAUTS-DE-SEINE,25,COLOMBES,43841,27578,26650,1418,5330,2777,0,274,3792,25,6922,0,1017,4980,115
92,HAUTS-DE-SEINE,26,COURBEVOIE,35738,23388,22731,761,927,4809,0,0,1373,1,0,5286,6771,2747,56
92,HAUTS-DE-SEINE,32,FONTENAY-AUX-ROSES,14748,10093,9834,327,527,3456,0,65,463,0,0,2245,1696,1055,0
92,HAUTS-DE-SEINE,33,GARCHES,11323,7581,7288,99,257,1364,0,80,414,56,3739,0,392,847,40
92,HAUTS-DE-SEINE,35,LA GARENNE-COLOMBES,13992,8830,8535,381,482,1841,0,0,599,0,0,1760,2182,1252,38
92,HAUTS-DE-SEINE,36,GENNEVILLIERS,19277,12051,11756,749,5871,978,0,167,363,0,1277,0,108,2170,73
92,HAUTS-DE-SEINE,40,ISSY-LES-MOULINEAUX,30164,19266,18722,855,0,3893,0,1232,961,1,0,8398,1016,1976,390
92,HAUTS-DE-SEINE,44,LEVALLOIS-PERRET,28281,18966,18316,485,961,0,4023,293,363,0,4262,0,5775,2154,0
92,HAUTS-DE-SEINE,46,MALAKOFF,19124,11893,11553,682,4933,1667,0,16,0,47,0,2197,642,1369,0
92,HAUTS-DE-SEINE,48,MEUDON,28366,18859,18159,392,1432,632,3838,172,1114,0,5663,1025,1547,2286,58
92,HAUTS-DE-SEINE,49,MONTROUGE,21975,14032,13644,1095,1676,3485,0,22,0,73,0,4777,892,1624,0
92,HAUTS-DE-SEINE,50,NANTERRE,38533,24735,23968,893,7885,3587,0,570,1282,200,5490,0,481,3580,0
92,HAUTS-DE-SEINE,51,NEUILLY-SUR-SEINE,35571,23224,22654,274,231,2083,0,0,675,0,14961,0,2184,2246,0
92,HAUTS-DE-SEINE,60,LE PLESSIS-ROBINSON,13002,9142,8938,318,793,2131,0,17,273,0,0,616,4021,769,0
92,HAUTS-DE-SEINE,62,PUTEAUX,24329,15468,14832,542,883,3153,0,0,725,0,6116,0,1086,2327,0
92,HAUTS-DE-SEINE,63,RUEIL-MALMAISON,44715,29902,28808,431,1566,5892,0,622,1529,227,13771,0,1361,3302,107
92,HAUTS-DE-SEINE,64,SAINT-CLOUD,18908,11813,11396,163,259,2054,0,133,505,77,6189,0,591,1356,69
92,HAUTS-DE-SEINE,71,SCEAUX,13168,9281,9015,238,389,2067,0,177,533,0,3838,0,863,910,0
92,HAUTS-DE-SEINE,72,SEVRES,13776,9363,9011,139,716,0,2272,0,685,0,3355,0,879,965,0
92,HAUTS-DE-SEINE,73,SURESNES,20985,13768,13327,401,1776,2662,0,259,643,118,5303,0,534,1631,0
92,HAUTS-DE-SEINE,75,VANVES,15446,10766,10435,555,0,3020,0,567,435,0,0,4158,552,1048,100
92,HAUTS-DE-SEINE,77,VILLE-D'AVRAY,7112,4829,4690,45,135,0,796,0,258,0,2472,0,534,450,0
92,HAUTS-DE-SEINE,78,VILLENEUVE-LA-GARENNE,11471,6825,6615,356,1465,1166,0,115,295,0,1306,0,75,1790,47
93,SEINE-SAINT-DENIS,1,AUBERVILLIERS,24411,14654,14173,516,4116,2606,0,153,1112,97,0,2099,223,3251,0
93,SEINE-SAINT-DENIS,5,AULNAY-SOUS-BOIS,37164,23823,23013,928,3278,4896,0,146,1187,231,6684,0,549,4943,171
93,SEINE-SAINT-DENIS,6,BAGNOLET,14480,9113,8825,1148,1667,2160,0,76,624,85,0,1352,143,1570,0
93,SEINE-SAINT-DENIS,7,LE BLANC-MESNIL,23655,14536,14090,488,3769,2604,0,0,899,146,2497,0,244,3443,0
93,SEINE-SAINT-DENIS,8,BOBIGNY,18755,11372,11044,600,4259,1527,0,0,589,73,0,1584,118,2294,0
93,SEINE-SAINT-DENIS,10,BONDY,23298,14736,14250,632,1320,5191,0,56,741,187,0,2388,251,3484,0
93,SEINE-SAINT-DENIS,13,LE BOURGET,6442,4202,4066,130,498,651,0,25,222,15,0,1483,137,905,0
93,SEINE-SAINT-DENIS,14,CLICHY-SOUS-BOIS,8371,5131,4986,165,413,0,0,1631,200,97,1009,0,97,1292,82
93,SEINE-SAINT-DENIS,27,LA COURNEUVE,13932,8853,8567,249,3121,1584,0,81,475,59,0,1211,106,1681,0
93,SEINE-SAINT-DENIS,29,DRANCY,32628,20848,20203,908,6701,2161,0,0,1031,177,0,4175,198,4852,0
93,SEINE-SAINT-DENIS,31,EPINAY-SUR-SEINE,22174,14070,13685,413,1338,4890,0,249,911,91,2739,0,339,2694,21
93,SEINE-SAINT-DENIS,32,GAGNY,20666,13312,12733,676,0,0,0,717,4600,245,3355,0,522,2618,0
93,SEINE-SAINT-DENIS,45,LES LILAS,11620,7508,7303,881,491,1955,0,13,385,74,0,2205,144,1155,0
93,SEINE-SAINT-DENIS,46,LIVRY-GARGAN,21864,14816,14335,387,831,0,0,5170,694,126,3268,0,441,3253,165
93,SEINE-SAINT-DENIS,47,MONTFERMEIL,11079,7370,7125,230,668,0,0,1894,294,82,1973,0,209,1641,134
93,SEINE-SAINT-DENIS,48,MONTREUIL,47497,27876,26975,1647,9203,4128,0,0,2464,300,0,4020,713,4500,0
93,SEINE-SAINT-DENIS,49,NEUILLY-PLAISANCE,10680,6956,6720,331,576,1590,0,28,658,127,1970,74,147,1219,0
93,SEINE-SAINT-DENIS,50,NEUILLY-SUR-MARNE,17744,10944,10546,512,1229,3835,0,63,753,240,1943,95,167,1709,0
93,SEINE-SAINT-DENIS,51,NOISY-LE-GRAND,27907,17263,16724,712,1291,5319,0,149,1293,264,3662,678,311,3045,0
93,SEINE-SAINT-DENIS,53,NOISY-LE-SEC,17814,11423,11055,580,2638,2542,0,44,530,209,0,2045,254,2213,0
93,SEINE-SAINT-DENIS,55,PANTIN,21120,12639,12300,1016,2718,2989,0,18,745,99,0,2356,240,2119,0
93,SEINE-SAINT-DENIS,57,LES PAVILLONS-SOUS-BOIS,10009,6681,6417,282,518,1389,0,27,393,79,2178,0,153,1366,32
93,SEINE-SAINT-DENIS,59,PIERREFITTE-SUR-SEINE,10880,6746,6552,363,1854,1076,0,0,431,87,0,890,154,1616,81
93,SEINE-SAINT-DENIS,61,LE PRE-SAINT-GERVAIS,7543,5069,4928,561,378,1894,0,11,284,48,0,859,84,809,0
93,SEINE-SAINT-DENIS,62,LE RAINCY,9095,5756,5565,123,200,0,0,1314,298,65,2334,0,262,897,72
93,SEINE-SAINT-DENIS,63,ROMAINVILLE,11489,7403,7151,418,2106,1548,0,28,321,98,0,1044,122,1466,0
93,SEINE-SAINT-DENIS,64,ROSNY-SOUS-BOIS,21430,13054,12520,698,3,0,0,640,4052,183,3775,0,428,2741,0
93,SEINE-SAINT-DENIS,66,SAINT-DENIS,35367,20666,20046,1309,7235,2848,0,8,1189,227,224,2089,323,4461,133
93,SEINE-SAINT-DENIS,70,SAINT-OUEN,17453,10758,10422,431,2955,2034,0,177,787,76,1755,0,145,2039,23
93,SEINE-SAINT-DENIS,71,SEVRAN,20943,13116,12612,477,3069,1877,0,0,1127,243,3049,0,122,2630,18
93,SEINE-SAINT-DENIS,72,STAINS,15572,9346,8977,369,2693,1764,0,0,496,130,1377,0,111,2037,0
93,SEINE-SAINT-DENIS,73,TREMBLAY-EN-FRANCE,19009,12404,11996,325,5501,747,0,0,823,130,1784,0,159,2521,6
93,SEINE-SAINT-DENIS,77,VILLEMOMBLE,15839,10227,9814,427,0,0,0,399,2940,159,3380,0,506,2003,0
93,SEINE-SAINT-DENIS,78,VILLEPINTE,14041,9238,8889,301,2327,1157,0,0,671,192,1858,0,170,2198,15
93,SEINE-SAINT-DENIS,79,VILLETANEUSE,4458,2681,2577,136,846,546,0,0,149,28,0,272,33,541,26
94,VAL-DE-MARNE,2,ALFORTVILLE,19187,13050,12630,598,1346,5812,0,23,804,100,0,1952,221,1774,0
94,VAL-DE-MARNE,3,ARCUEIL,10953,6983,6755,333,2020,0,0,322,1672,199,1132,0,157,920,0
94,VAL-DE-MARNE,4,BOISSY-SAINT-LEGER,7729,5024,4829,220,425,0,1528,152,275,66,0,1234,173,756,0
94,VAL-DE-MARNE,11,BONNEUIL-SUR-MARNE,7481,5025,4852,186,1907,709,0,58,188,109,0,665,283,747,0
94,VAL-DE-MARNE,15,BRY-SUR-MARNE,9308,6491,6233,236,407,1427,0,0,381,86,2634,0,220,842,0
94,VAL-DE-MARNE,16,CACHAN,13082,8792,8518,382,1162,0,0,254,2940,191,2229,0,183,1177,0
94,VAL-DE-MARNE,17,CHAMPIGNY-SUR-MARNE,37984,24764,23993,832,8044,3971,0,0,1345,331,3890,0,2162,3392,26
94,VAL-DE-MARNE,18,CHARENTON-LE-PONT,15565,10125,9836,307,403,2292,0,154,629,233,0,1513,3137,1168,0
94,VAL-DE-MARNE,19,CHENNEVIERES-SUR-MARNE,9394,6206,5984,162,396,1455,0,33,488,60,0,1771,564,1055,0
94,VAL-DE-MARNE,21,CHEVILLY-LARUE,9550,6578,6352,216,1606,1308,0,0,384,79,1680,0,140,939,0
94,VAL-DE-MARNE,22,CHOISY-LE-ROI,17239,11625,11280,609,2802,2375,0,39,633,250,2500,0,284,1788,0
94,VAL-DE-MARNE,28,CRETEIL,44037,28116,27117,1218,2186,10523,0,261,1827,673,3576,2219,964,3670,0
94,VAL-DE-MARNE,33,FONTENAY-SOUS-BOIS,31040,19018,18524,396,6823,2357,0,208,1150,296,4571,0,407,2316,0
94,VAL-DE-MARNE,34,FRESNES,13880,8729,8431,373,723,2749,0,0,862,115,2308,0,158,1143,0
94,VAL-DE-MARNE,37,GENTILLY,8683,5715,5550,360,1964,470,0,133,752,81,454,531,112,693,0
94,VAL-DE-MARNE,38,L'HAY-LES-ROSES,17394,11946,11562,424,1008,4073,0,0,831,194,3257,0,263,1512,0
94,VAL-DE-MARNE,41,IVRY-SUR-SEINE,25086,16212,15781,1652,6200,2586,0,329,652,183,0,2202,268,1709,0
94,VAL-DE-MARNE,42,JOINVILLE-LE-PONT,10471,7191,6979,226,533,1385,0,0,625,72,0,0,3218,906,14
94,VAL-DE-MARNE,43,LE KREMLIN-BICETRE,11284,7025,6770,629,1025,1450,0,135,380,75,0,1777,160,1139,0
94,VAL-DE-MARNE,44,LIMEIL-BREVANNES,8998,5806,5583,174,658,0,1918,32,342,71,0,1262,182,944,0
94,VAL-DE-MARNE,46,MAISONS-ALFORT,31611,21754,21007,696,1093,4450,0,345,1207,463,0,6538,2710,3505,0
94,VAL-DE-MARNE,52,NOGENT-SUR-MARNE,17007,11487,11160,248,494,2003,0,0,844,132,0,0,6095,1315,29
94,VAL-DE-MARNE,54,ORLY,10289,6644,6439,1773,1209,975,0,25,246,90,996,0,101,1024,0
94,VAL-DE-MARNE,55,ORMESSON-SUR-MARNE,5993,4054,3907,91,193,753,0,13,251,62,0,814,1171,559,0
94,VAL-DE-MARNE,58,LE PERREUX-SUR-MARNE,17764,12000,11595,438,714,2513,0,0,684,145,4943,0,428,1730,0
94,VAL-DE-MARNE,59,LE PLESSIS-TREVISE,8603,6074,5839,214,390,1261,0,33,507,21,0,1946,439,1028,0
94,VAL-DE-MARNE,60,LA QUEUE-EN-BRIE,6028,3975,3827,110,414,877,0,10,495,48,0,944,318,611,0
94,VAL-DE-MARNE,67,SAINT-MANDE,12708,8387,8099,219,494,1416,0,104,580,182,3823,0,341,940,0
94,VAL-DE-MARNE,68,SAINT-MAUR-DES-FOSSES,45560,30520,29419,898,1310,5824,0,217,1728,582,0,6102,9240,3477,41
94,VAL-DE-MARNE,69,SAINT-MAURICE,6102,4045,3912,123,163,878,0,61,272,125,0,1075,705,510,0
94,VAL-DE-MARNE,71,SUCY-EN-BRIE,15866,10804,10425,311,466,2575,0,107,1186,182,0,3468,736,1394,0
94,VAL-DE-MARNE,73,THIAIS,14931,10058,9709,340,989,2352,0,0,543,133,3746,0,255,1351,0
94,VAL-DE-MARNE,74,VALENTON,4986,3287,3175,101,1208,0,658,14,165,28,0,440,67,494,0
94,VAL-DE-MARNE,76,VILLEJUIF,24612,15453,15118,587,6121,0,0,421,2802,242,2930,0,216,1799,0
94,VAL-DE-MARNE,77,VILLENEUVE-LE-ROI,9970,6874,6659,247,2295,0,1177,26,314,86,0,1272,142,1100,0
94,VAL-DE-MARNE,78,VILLENEUVE-SAINT-GEORGES,13773,8667,8420,295,938,0,3281,36,573,68,0,1422,169,1638,0
94,VAL-DE-MARNE,79,VILLIERS-SUR-MARNE,13247,9001,8673,372,882,2344,0,58,718,127,0,2211,437,1524,0
94,VAL-DE-MARNE,80,VINCENNES,26391,17295,16735,506,1308,3400,0,223,1482,561,6727,0,581,1947,0
94,VAL-DE-MARNE,81,VITRY-SUR-SEINE,38712,24904,24164,1512,8114,4523,0,255,1371,238,0,3956,398,3797,0
95,VAL-D'OISE,18,ARGENTEUIL,47012,30455,29551,1326,8329,5423,0,0,1497,0,6119,0,433,5549,875
95,VAL-D'OISE,19,ARNOUVILLE-LES-GONESSE,7436,5101,4864,146,435,1364,0,18,303,0,1257,0,217,1124,0
95,VAL-D'OISE,63,BEZONS,12018,8107,7879,272,3048,1061,0,0,486,0,1257,0,126,1422,207
95,VAL-D'OISE,127,CERGY,22347,13960,13578,516,561,2314,0,3607,783,0,0,3276,534,1987,0
95,VAL-D'OISE,176,CORMEILLES-EN-PARISIS,11290,7649,7325,227,891,1660,0,26,569,0,2354,0,381,1217,0
95,VAL-D'OISE,197,DEUIL-LA-BARRE,12526,7912,7641,197,460,1531,0,214,556,0,2868,0,257,1501,57
95,VAL-D'OISE,199,DOMONT,8979,6235,6019,170,600,0,0,473,1557,0,1606,0,261,1310,42
95,VAL-D'OISE,203,EAUBONNE,15367,10017,9663,307,723,0,2274,98,943,17,0,2853,835,1613,0
95,VAL-D'OISE,210,ENGHIEN-LES-BAINS,6943,4638,4503,69,150,786,0,93,308,0,2168,0,178,736,15
95,VAL-D'OISE,218,ERAGNY,8919,5993,5711,222,537,1466,0,507,504,0,0,1309,218,948,0
95,VAL-D'OISE,219,ERMONT,16987,10891,10541,395,895,0,2565,118,1242,15,0,2621,889,1801,0
95,VAL-D'OISE,229,EZANVILLE,5263,3701,3568,136,288,0,0,312,904,0,930,0,126,848,24
95,VAL-D'OISE,250,FOSSES,5833,3971,3797,148,746,906,0,14,261,0,769,0,105,832,16
95,VAL-D'OISE,252,FRANCONVILLE,20884,13049,12469,462,1016,0,3107,150,1181,20,0,2781,1342,2410,0
95,VAL-D'OISE,268,GARGES-LES-GONESSE,14091,8537,8230,293,1183,2684,0,49,412,0,2012,0,240,1357,0
95,VAL-D'OISE,277,GONESSE,11736,7376,7122,203,557,2532,0,29,358,0,1812,0,171,1413,47
95,VAL-D'OISE,280,GOUSSAINVILLE,12298,7897,7612,237,1691,1405,0,15,400,0,1483,0,211,2127,43
95,VAL-D'OISE,306,HERBLAY,13521,9190,8769,393,882,2111,0,60,755,0,2611,0,441,1516,0
95,VAL-D'OISE,313,L'ISLE-ADAM,6939,4785,4584,164,179,891,0,213,312,0,0,1815,241,769,0
95,VAL-D'OISE,323,JOUY-LE-MOUTIER,8560,5886,5638,256,289,1281,0,853,428,0,0,1356,258,917,0
95,VAL-D'OISE,424,MONTIGNY-LES-CORMEILLES,9171,5876,5646,209,1624,920,0,16,364,0,1318,0,195,1000,0
95,VAL-D'OISE,427,MONTMAGNY,5793,3872,3720,108,343,1056,0,88,268,0,937,0,90,809,21
95,VAL-D'OISE,428,MONTMORENCY,12341,8196,7873,226,365,0,0,535,1954,0,2819,0,546,1320,108
95,VAL-D'OISE,476,OSNY,8164,5550,5312,224,278,998,0,564,360,0,0,1492,312,1084,0
95,VAL-D'OISE,487,PERSAN,4994,3048,2914,83,611,622,0,28,198,0,0,591,82,699,0
95,VAL-D'OISE,500,PONTOISE,15256,9541,9185,166,603,2419,0,121,818,0,0,2921,451,1686,0
95,VAL-D'OISE,539,SAINT-BRICE-SOUS-FORET,6719,4323,4152,144,381,0,0,326,1246,0,1042,0,184,804,25
95,VAL-D'OISE,555,SAINT-GRATIEN,12619,7831,7557,205,644,1967,0,164,566,0,2465,0,195,1319,32
95,VAL-D'OISE,563,SAINT-LEU-LA-FORET,9846,6689,6456,200,450,0,1973,68,656,8,0,1517,620,964,0
95,VAL-D'OISE,572,SAINT-OUEN-L'AUMONE,9371,6023,5800,237,463,1374,0,478,350,0,0,1288,249,1361,0
95,VAL-D'OISE,582,SANNOIS,14466,9432,9057,294,962,2139,0,208,814,0,2565,0,277,1756,42
95,VAL-D'OISE,585,SARCELLES,24531,14611,14102,409,1090,3166,0,322,3212,0,3004,0,431,2426,42
