Code département,Département,Numéro de circoncription,Circonscription,Code commune,Commune,Population,Inscrits,Abstention,Votants,Blancs et nuls,Exprimés,Parti communiste,Divers gauche,Parti socialiste,Les verts ,Parti des radical de gauche,Pole Républicain ,Regionalistes ,Divers ,Union pour la démocratie française,Union pour la majorité présidentielle,Divers droite ,Rassemblement pour la France,Front national 
76,SEINE MARITIME,9,CANY-BARVILLE,447,Montivilliers,16556,11888,4542,7346,239,7107,0,0,3734,0,0,0,0,0,0,3373,0,0,0
76,SEINE MARITIME,9,CANY-BARVILLE,481,Octeville-sur-Mer,4834,3725,1385,2340,56,2284,0,0,795,0,0,0,0,0,0,1489,0,0,0
76,SEINE MARITIME,10,CAUDEBEC-EN-CAUX,452,Montville,4644,3262,1321,1941,138,1803,0,0,999,0,0,0,0,0,0,804,0,0,0
76,SEINE MARITIME,10,CAUDEBEC-EN-CAUX,655,Saint-Valery-en-Caux,4781,3349,1337,2012,70,1942,0,0,981,0,0,0,0,0,0,961,0,0,0
76,SEINE MARITIME,10,CAUDEBEC-EN-CAUX,758,Yvetot,10770,8196,3069,5127,163,4964,0,0,2657,0,0,0,0,0,0,2307,0,0,0
76,SEINE MARITIME,11,CLERES,217,Dieppe,34559,22622,7889,14733,514,14219,6993,0,0,0,0,0,0,0,0,7226,0,0,0
76,SEINE MARITIME,11,CLERES,255,Eu,8081,6172,2541,3631,165,3466,1540,0,0,0,0,0,0,0,0,1926,0,0,0
76,SEINE MARITIME,11,CLERES,624,Saint-Nicolas-d'Aliermont,3862,2772,1109,1663,95,1568,741,0,0,0,0,0,0,0,0,827,0,0,0
76,SEINE MARITIME,11,CLERES,711,Le Tréport,5900,4246,1894,2352,115,2237,1467,0,0,0,0,0,0,0,0,770,0,0,0
76,SEINE MARITIME,12,CRIQUETOT-L'ESNEVAL,312,Gournay-en-Bray,6275,4188,1643,2545,79,2466,0,0,1294,0,0,0,0,0,0,0,1172,0,0
76,SEINE MARITIME,12,CRIQUETOT-L'ESNEVAL,462,Neufchâtel-en-Bray,5103,3589,1164,2425,62,2363,0,0,1261,0,0,0,0,0,0,0,1102,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,40,Boissise-le-Roi,3653,2569,1079,1490,30,1460,0,0,0,451,0,0,0,0,0,1009,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,67,Cesson,7786,5704,2252,3452,97,3355,0,0,0,1436,0,0,0,0,0,1919,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,152,Dammarie-les-Lys,20659,11173,4824,6349,145,6204,0,0,0,2332,0,0,0,0,0,3872,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,285,Le Mée-sur-Seine,21217,10977,5380,5597,143,5454,0,0,0,2423,0,0,0,0,0,3031,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,288,Melun,35253,8305,3581,4724,151,4573,0,0,0,1561,0,0,0,0,0,3012,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,326,Nandy,6306,3519,1661,1858,44,1814,0,0,0,986,0,0,0,0,0,828,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,407,Saint-Fargeau-Ponthierry,11224,7555,3474,4081,128,3953,0,0,0,1456,0,0,0,0,0,2497,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,445,Savigny-le-Temple,23421,11719,5437,6282,230,6052,0,0,0,3237,0,0,0,0,0,2815,0,0,0
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,495,Vert-Saint-Denis,7516,4986,2236,2750,97,2653,0,0,0,1265,0,0,0,0,0,1388,0,0,0
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,14,Avon,14030,8394,3512,4882,162,4720,0,0,1807,0,0,0,0,0,0,2913,0,0,0
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,37,Bois-le-Roi,5292,4065,1695,2370,76,2294,0,0,789,0,0,0,0,0,0,1505,0,0,0
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,186,Fontainebleau,15942,9453,4171,5282,172,5110,0,0,1511,0,0,0,0,0,0,3599,0,0,0
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,333,Nemours,12898,6001,2726,3275,108,3167,0,0,1247,0,0,0,0,0,0,1920,0,0,0
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,431,Saint-Pierre-lès-Nemours,5815,3786,1596,2190,71,2119,0,0,805,0,0,0,0,0,0,1314,0,0,0
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,458,Souppes-sur-Loing,5348,3083,1440,1643,49,1594,0,0,670,0,0,0,0,0,0,924,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,79,Champagne-sur-Seine,6594,3595,1696,1899,71,1828,0,0,826,0,0,0,0,0,0,1002,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,100,Le Châtelet-en-Brie,4532,2826,1176,1650,66,1584,0,0,727,0,0,0,0,0,0,857,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,288,Melun,35253,9279,4994,4285,151,4134,0,0,1815,0,0,0,0,0,0,2319,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,305,Montereau-Fault-Yonne,17625,7458,3081,4377,164,4213,0,0,1632,0,0,0,0,0,0,2581,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,316,Moret-sur-Loing,4402,2818,1160,1658,86,1572,0,0,649,0,0,0,0,0,0,923,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,487,Vaux-le-Pénil,10688,6864,2696,4168,141,4027,0,0,1768,0,0,0,0,0,0,2259,0,0,0
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,491,Veneux-les-Sablons,4617,3335,1228,2107,82,2025,0,0,870,0,0,0,0,0,0,1155,0,0,0
77,SEINE ET MARNE,4,CHATEAU-LANDON,182,La Ferté-Gaucher,4150,2142,992,1150,47,1103,0,0,353,0,0,0,0,0,0,750,0,0,0
77,SEINE ET MARNE,4,CHATEAU-LANDON,192,Fontenay-Trésigny,4620,3087,1419,1668,69,1599,0,0,691,0,0,0,0,0,0,908,0,0,0
77,SEINE ET MARNE,4,CHATEAU-LANDON,327,Nangis,7479,4879,2417,2462,123,2339,0,0,1129,0,0,0,0,0,0,1210,0,0,0
77,SEINE ET MARNE,4,CHATEAU-LANDON,379,Provins,11667,6006,2546,3460,157,3303,0,0,1174,0,0,0,0,0,0,2129,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,18,Bailly-Romainvilliers,4156,1702,829,873,21,852,0,0,310,0,0,0,0,0,0,542,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,131,Coulommiers,13852,8043,3874,4169,143,4026,0,0,1593,0,0,0,0,0,0,2433,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,142,Crécy-la-Chapelle,3851,2554,1160,1394,48,1346,0,0,436,0,0,0,0,0,0,910,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,171,Esbly,5131,3333,1383,1950,68,1882,0,0,854,0,0,0,0,0,0,1028,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,183,La Ferté-sous-Jouarre,8584,4983,2140,2843,122,2721,0,0,1092,0,0,0,0,0,0,1629,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,284,Meaux,49265,6320,2816,3504,115,3389,0,0,1314,0,0,0,0,0,0,2075,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,320,Mouroux,4201,2983,1440,1543,56,1487,0,0,612,0,0,0,0,0,0,875,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,330,Nanteuil-lès-Meaux,5009,3246,1449,1797,73,1724,0,0,673,0,0,0,0,0,0,1051,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,382,Quincy-Voisins,4561,3176,1376,1800,56,1744,0,0,728,0,0,0,0,0,0,1016,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,475,Trilport,4602,3227,1305,1922,79,1843,0,0,855,0,0,0,0,0,0,988,0,0,0
77,SEINE ET MARNE,5,LE-CHATELET-EN-BRIE,513,Villenoy,3542,2185,800,1385,48,1337,0,0,647,0,0,0,0,0,0,690,0,0,0
77,SEINE ET MARNE,6,CLAYE-SOUILLY,143,Crégy-lès-Meaux,4067,2341,925,1416,35,1381,0,0,610,0,0,0,0,0,0,771,0,0,0
77,SEINE ET MARNE,6,CLAYE-SOUILLY,153,Dammartin-en-Goële,7805,4553,1818,2735,66,2669,0,0,1053,0,0,0,0,0,0,1616,0,0,0
77,SEINE ET MARNE,6,CLAYE-SOUILLY,284,Meaux,49265,16174,6729,9445,315,9130,0,0,3004,0,0,0,0,0,0,6126,0,0,0
77,SEINE ET MARNE,6,CLAYE-SOUILLY,294,Mitry-Mory,16869,10011,4487,5524,228,5296,0,0,2786,0,0,0,0,0,0,2510,0,0,0
77,SEINE ET MARNE,6,CLAYE-SOUILLY,349,Othis,6479,4066,1745,2321,97,2224,0,0,1173,0,0,0,0,0,0,1051,0,0,0
77,SEINE ET MARNE,6,CLAYE-SOUILLY,430,Saint-Pathus,4829,3464,1755,1709,56,1653,0,0,775,0,0,0,0,0,0,878,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,55,Brou-sur-Chantereine,4280,2865,1382,1483,68,1415,0,0,707,0,0,0,0,0,0,708,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,108,Chelles,45399,26823,11095,15728,508,15220,0,0,7153,0,0,0,0,0,0,8067,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,118,Claye-Souilly,10152,6689,2895,3794,105,3689,0,0,1307,0,0,0,0,0,0,2382,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,139,Courtry,6036,3930,1696,2234,68,2166,0,0,941,0,0,0,0,0,0,1225,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,243,Lagny-sur-Marne,19368,11659,5457,6202,207,5995,0,0,2521,0,0,0,0,0,0,3474,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,438,Saint-Thibault-des-Vignes,6382,3452,1408,2044,64,1980,0,0,851,0,0,0,0,0,0,1129,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,479,Vaires-sur-Marne,11772,7929,3192,4737,171,4566,0,0,2037,0,0,0,0,0,0,2529,0,0,0
77,SEINE ET MARNE,7,COULOMMIERS,514,Villeparisis,21296,11749,5811,5938,200,5738,0,0,2848,0,0,0,0,0,0,2890,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,58,Bussy-Saint-Georges,11394,6038,2475,3563,86,3477,0,0,1268,0,0,0,0,0,0,2209,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,83,Champs-sur-Marne,24885,12112,5184,6928,209,6719,0,0,3421,0,0,0,0,0,0,3298,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,169,Emerainville,7192,3798,1588,2210,78,2132,0,0,1036,0,0,0,0,0,0,1096,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,258,Lognes,14665,6203,2825,3378,68,3310,0,0,1969,0,0,0,0,0,0,1341,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,307,Montévrain,3835,2136,781,1355,27,1328,0,0,507,0,0,0,0,0,0,821,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,337,Noisiel,15502,7995,3703,4292,132,4160,0,0,2473,0,0,0,0,0,0,1687,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,350,Ozoir-la-Ferrière,20707,11627,4755,6872,223,6649,0,0,2909,0,0,0,0,0,0,3740,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,390,Roissy-en-Brie,19693,11094,5130,5964,245,5719,0,0,2886,0,0,0,0,0,0,2833,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,464,Thorigny-sur-Marne,9029,5181,2098,3083,83,3000,0,0,1346,0,0,0,0,0,0,1654,0,0,0
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,468,Torcy,21737,9526,3964,5562,150,5412,0,0,2973,0,0,0,0,0,0,2439,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,53,Brie-Comte-Robert,13397,8043,3422,4621,111,4510,0,0,2077,0,0,0,0,0,0,2433,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,122,Combs-la-Ville,21255,12571,4821,7750,198,7552,0,0,3204,0,0,0,0,0,0,4348,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,215,Gretz-Armainvilliers,7613,4389,1861,2528,108,2420,0,0,1211,0,0,0,0,0,0,1209,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,249,Lésigny,7647,5411,2095,3316,66,3250,0,0,1059,0,0,0,0,0,0,2191,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,251,Lieusaint,7585,3702,1797,1905,79,1826,0,0,964,0,0,0,0,0,0,862,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,296,Moissy-Cramayel,14988,7493,3457,4036,139,3897,0,0,2163,0,0,0,0,0,0,1734,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,317,Mormant,4362,2538,1212,1326,58,1268,0,0,684,0,0,0,0,0,0,584,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,373,Pontault-Combault,32886,17050,6616,10434,289,10145,0,0,5598,0,0,0,0,0,0,4547,0,0,0
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,470,Tournan-en-Brie,7545,4526,1996,2530,89,2441,0,0,1124,0,0,0,0,0,0,1317,0,0,0
78,YVELINES,1,AUBERGENVILLE,297,Guyancourt,25079,13662,5821,7841,286,7555,0,0,3984,0,0,0,0,0,0,3571,0,0,0
78,YVELINES,1,AUBERGENVILLE,423,Montigny-le-Bretonneux,35216,20351,7236,13115,400,12715,0,0,5770,0,0,0,0,0,0,6945,0,0,0
78,YVELINES,1,AUBERGENVILLE,646,Versailles,85726,39120,14710,24410,1003,23407,0,0,5888,0,0,0,0,0,0,17519,0,0,0
78,YVELINES,1,AUBERGENVILLE,686,Viroflay,15211,10398,3659,6739,175,6564,0,0,2466,0,0,0,0,0,0,4098,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,117,Buc,5764,4079,1359,2720,50,2670,0,0,0,0,983,0,0,0,0,1687,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,160,Chevreuse,5364,3729,1308,2421,55,2366,0,0,0,0,811,0,0,0,0,1555,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,322,Jouy-en-Josas,7946,4854,1720,3134,78,3056,0,0,0,0,1042,0,0,0,0,2014,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,356,Magny-les-Hameaux,8769,5625,2147,3478,90,3388,0,0,0,0,1661,0,0,0,0,1727,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,397,Le Mesnil-Saint-Denis,6518,5067,1785,3282,75,3207,0,0,0,0,1060,0,0,0,0,2147,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,575,Saint-Rémy-lès-Chevreuse,7651,5138,1678,3460,94,3366,0,0,0,0,1228,0,0,0,0,2138,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,640,Vélizy-Villacoublay,20342,14938,6262,8676,315,8361,0,0,0,0,2947,0,0,0,0,5414,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,646,Versailles,85726,14506,6193,8313,328,7985,0,0,0,0,2405,0,0,0,0,5580,0,0,0
78,YVELINES,2,BONNIERES-SUR-SEINE,688,Voisins-le-Bretonneux,12153,8473,2761,5712,135,5577,0,0,0,0,1918,0,0,0,0,3659,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,43,Bailly,4094,2980,1360,1620,111,1509,0,0,0,0,0,0,0,0,901,608,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,92,Bougival,8432,5244,2554,2690,289,2401,0,0,0,0,0,0,0,0,1413,988,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,126,La Celle-Saint-Cloud,21527,13956,7096,6860,698,6162,0,0,0,0,0,0,0,0,3800,2362,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,158,Le Chesnay,28530,19201,7895,11306,673,10633,0,0,0,0,0,0,0,0,5379,5254,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,224,L'Etang-la-Ville,4496,3576,1753,1823,153,1670,0,0,0,0,0,0,0,0,1082,588,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,455,Noisy-le-Roi,7718,5503,2231,3272,219,3053,0,0,0,0,0,0,0,0,1733,1320,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,571,Saint-Nom-la-Bretèche,4966,3534,1651,1883,95,1788,0,0,0,0,0,0,0,0,1134,654,0,0,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,674,Villepreux,9601,6063,3117,2946,540,2406,0,0,0,0,0,0,0,0,1498,908,0,0,0
78,YVELINES,5,CHEVREUSE,358,Maisons-Laffitte,21856,15605,6458,9147,434,8713,0,0,2715,0,0,0,0,0,0,5998,0,0,0
78,YVELINES,5,CHEVREUSE,396,Le Mesnil-le-Roi,6207,4432,1832,2600,109,2491,0,0,816,0,0,0,0,0,0,1675,0,0,0
78,YVELINES,5,CHEVREUSE,418,Montesson,13750,8449,3315,5134,266,4868,0,0,1999,0,0,0,0,0,0,2869,0,0,0
78,YVELINES,5,CHEVREUSE,586,Sartrouville,50219,24327,10122,14205,483,13722,0,0,6394,0,0,0,0,0,0,7328,0,0,0
78,YVELINES,5,CHEVREUSE,650,Le Vésinet,15921,11422,4406,7016,272,6744,0,0,1566,0,0,0,0,0,0,5178,0,0,0
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,5,Achères,18942,11284,5452,5832,305,5527,0,0,2656,0,0,0,0,0,0,2871,0,0,0
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,133,Chambourcy,5077,3744,1428,2316,67,2249,0,0,480,0,0,0,0,0,0,1769,0,0,0
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,251,Fourqueux,4161,2926,989,1937,46,1891,0,0,497,0,0,0,0,0,0,1394,0,0,0
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,481,Le Pecq,16318,10369,4159,6210,155,6055,0,0,1922,0,0,0,0,0,0,4133,0,0,0
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,551,Saint-Germain-en-Laye,38423,25015,10304,14711,581,14130,0,0,4168,0,0,0,0,0,0,9962,0,0,0
78,YVELINES,7,GUERVILLE,15,Andrésy,12485,8456,3192,5264,149,5115,0,0,1936,0,0,0,0,0,0,3179,0,0,0
78,YVELINES,7,GUERVILLE,138,Chanteloup-les-Vignes,9544,3675,1633,2042,68,1974,0,0,728,0,0,0,0,0,0,1246,0,0,0
78,YVELINES,7,GUERVILLE,172,Conflans-Sainte-Honorine,33327,20537,8256,12281,365,11916,0,0,6469,0,0,0,0,0,0,5447,0,0,0
78,YVELINES,7,GUERVILLE,401,Meulan,8394,4690,1940,2750,89,2661,0,0,1050,0,0,0,0,0,0,1611,0,0,0
78,YVELINES,7,GUERVILLE,624,Triel-sur-Seine,11097,7614,3100,4514,102,4412,0,0,1482,0,0,0,0,0,0,2930,0,0,0
78,YVELINES,7,GUERVILLE,638,Vaux-sur-Seine,4369,2664,1012,1652,45,1607,0,0,608,0,0,0,0,0,0,999,0,0,0
78,YVELINES,7,GUERVILLE,642,Verneuil-sur-Seine,14538,9500,3510,5990,112,5878,0,0,2169,0,0,0,0,0,0,3709,0,0,0
78,YVELINES,7,GUERVILLE,643,Vernouillet,9471,5049,1851,3198,70,3128,0,0,1066,0,0,0,0,0,0,2062,0,0,0
78,YVELINES,8,HOUDAN,267,Gargenville,6611,4517,1809,2708,104,2604,0,0,905,0,0,0,0,0,0,1699,0,0,0
78,YVELINES,8,HOUDAN,335,Limay,15709,7815,3526,4289,286,4003,0,0,1895,0,0,0,0,0,0,2108,0,0,0
78,YVELINES,8,HOUDAN,354,Magnanville,5624,3664,1399,2265,105,2160,0,0,999,0,0,0,0,0,0,1161,0,0,0
78,YVELINES,8,HOUDAN,361,Mantes-la-Jolie,43672,15492,6482,9010,301,8709,0,0,3222,0,0,0,0,0,0,5487,0,0,0
78,YVELINES,8,HOUDAN,362,Mantes-la-Ville,19231,10829,4664,6165,301,5864,0,0,2432,0,0,0,0,0,0,3432,0,0,0
78,YVELINES,8,HOUDAN,531,Rosny-sur-Seine,4758,3273,1229,2044,108,1936,0,0,780,0,0,0,0,0,0,1156,0,0,0
78,YVELINES,9,HOUILLES,29,Aubergenville,11667,5995,2456,3539,109,3430,0,0,0,1378,0,0,0,0,0,2052,0,0,0
78,YVELINES,9,HOUILLES,89,Bonnières-sur-Seine,3993,2202,934,1268,50,1218,0,0,0,490,0,0,0,0,0,728,0,0,0
78,YVELINES,9,HOUILLES,206,Ecquevilly,4208,2231,942,1289,53,1236,0,0,0,434,0,0,0,0,0,802,0,0,0
78,YVELINES,9,HOUILLES,217,Epône,6418,3934,1671,2263,59,2204,0,0,0,800,0,0,0,0,0,1404,0,0,0
78,YVELINES,9,HOUILLES,255,Freneuse,3592,2309,1035,1274,45,1229,0,0,0,520,0,0,0,0,0,709,0,0,0
78,YVELINES,9,HOUILLES,380,Maule,5863,4008,1680,2328,73,2255,0,0,0,777,0,0,0,0,0,1478,0,0,0
78,YVELINES,9,HOUILLES,440,Les Mureaux,31739,12832,6432,6400,288,6112,0,0,0,3110,0,0,0,0,0,3002,0,0,0
78,YVELINES,10,LIMAY,62,Beynes,7200,5271,2089,3182,155,3027,0,0,1423,0,0,0,0,0,0,1604,0,0,0
78,YVELINES,10,LIMAY,168,Coignières,4231,2293,991,1302,56,1246,0,0,627,0,0,0,0,0,0,619,0,0,0
78,YVELINES,10,LIMAY,220,Les Essarts-le-Roi,6126,4424,1662,2762,108,2654,0,0,1248,0,0,0,0,0,0,1406,0,0,0
78,YVELINES,10,LIMAY,321,Jouars-Pontchartrain,4569,3324,1335,1989,95,1894,0,0,785,0,0,0,0,0,0,1109,0,0,0
78,YVELINES,10,LIMAY,383,Maurepas,19586,13736,5799,7937,331,7606,0,0,3732,0,0,0,0,0,0,3874,0,0,0
78,YVELINES,10,LIMAY,486,Le Perray-en-Yvelines,5828,4073,1487,2586,130,2456,0,0,1206,0,0,0,0,0,0,1250,0,0,0
78,YVELINES,10,LIMAY,517,Rambouillet,24758,17257,7281,9976,542,9434,0,0,4222,0,0,0,0,0,0,5212,0,0,0
78,YVELINES,10,LIMAY,537,Saint-Arnoult-en-Yvelines,5671,4050,1636,2414,107,2307,0,0,1066,0,0,0,0,0,0,1241,0,0,0
78,YVELINES,11,MAISONS-LAFFITTE,73,Bois-d'Arcy,12064,7125,2451,4674,131,4543,0,0,2075,0,0,0,0,0,0,2468,0,0,0
78,YVELINES,11,MAISONS-LAFFITTE,208,Elancourt,26655,14815,5234,9581,227,9354,0,0,4129,0,0,0,0,0,0,5225,0,0,0
78,YVELINES,11,MAISONS-LAFFITTE,242,Fontenay-le-Fleury,12582,7633,2945,4688,138,4550,0,0,1848,0,0,0,0,0,0,2702,0,0,0
78,YVELINES,11,MAISONS-LAFFITTE,545,Saint-Cyr-l'Ecole,14566,9058,3531,5527,168,5359,0,0,2512,0,0,0,0,0,0,2847,0,0,0
78,YVELINES,11,MAISONS-LAFFITTE,621,Trappes,28812,11257,5793,5464,298,5166,0,0,3288,0,0,0,0,0,0,1878,0,0,0
78,YVELINES,11,MAISONS-LAFFITTE,644,La Verrière,6053,2534,1228,1306,43,1263,0,0,764,0,0,0,0,0,0,499,0,0,0
78,YVELINES,12,MANTES-LA-JOLIE,123,Carrières-sous-Poissy,13472,6452,3059,3393,122,3271,0,0,0,1450,0,0,0,0,0,1821,0,0,0
78,YVELINES,12,MANTES-LA-JOLIE,165,Les Clayes-sous-Bois,17059,10941,4569,6372,155,6217,0,0,0,2871,0,0,0,0,0,3346,0,0,0
78,YVELINES,12,MANTES-LA-JOLIE,466,Orgeval,4801,3476,1186,2290,62,2228,0,0,0,540,0,0,0,0,0,1688,0,0,0
78,YVELINES,12,MANTES-LA-JOLIE,490,Plaisir,31045,16071,6380,9691,289,9402,0,0,0,4246,0,0,0,0,0,5156,0,0,0
78,YVELINES,12,MANTES-LA-JOLIE,498,Poissy,35841,19971,8145,11826,364,11462,0,0,0,4352,0,0,0,0,0,7110,0,0,0
78,YVELINES,12,MANTES-LA-JOLIE,672,Villennes-sur-Seine,4790,3467,1361,2106,37,2069,0,0,0,506,0,0,0,0,0,1563,0,0,0
79,DEUX SEVRES,1,AIRVAULT,3,Aiffres,4598,3609,1176,2433,46,2387,0,0,1285,0,0,0,0,0,1102,0,0,0,0
79,DEUX SEVRES,1,AIRVAULT,81,Chauray,4831,3846,1171,2675,38,2637,0,0,1037,0,0,0,0,0,1600,0,0,0,0
79,DEUX SEVRES,1,AIRVAULT,191,Niort,56576,37343,13543,23800,464,23336,0,0,12561,0,0,0,0,0,10775,0,0,0,0
79,DEUX SEVRES,2,ARGENTON-CHATEAU,48,La Crèche,4684,3693,1240,2453,51,2402,0,0,1409,0,0,0,0,0,0,993,0,0,0
79,DEUX SEVRES,2,ARGENTON-CHATEAU,174,Melle,3851,2667,935,1732,46,1686,0,0,1050,0,0,0,0,0,0,636,0,0,0
79,DEUX SEVRES,2,ARGENTON-CHATEAU,270,Saint-Maixent-l'Ecole,6458,4184,1503,2681,65,2616,0,0,1163,0,0,0,0,0,0,1453,0,0,0
79,DEUX SEVRES,4,BRESSUIRE,49,Bressuire,17797,13607,5637,7970,241,7729,0,0,3280,0,0,0,0,0,0,4449,0,0,0
79,DEUX SEVRES,4,BRESSUIRE,62,Cerizay,4589,3136,1095,2041,65,1976,0,0,1163,0,0,0,0,0,0,813,0,0,0
79,DEUX SEVRES,4,BRESSUIRE,79,Mauléon,7327,5485,1996,3489,131,3358,0,0,1074,0,0,0,0,0,0,2284,0,0,0
79,DEUX SEVRES,4,BRESSUIRE,195,Nueil-les-Aubiers,4992,3899,1439,2460,100,2360,0,0,640,0,0,0,0,0,0,1720,0,0,0
79,DEUX SEVRES,4,BRESSUIRE,329,Thouars,10654,7165,2860,4305,123,4182,0,0,2250,0,0,0,0,0,0,1932,0,0,0
80,SOMME,1,ABBEVILLE-NORD,21,Amiens,135501,31291,15808,15483,674,14809,8011,0,0,0,0,0,0,0,6798,0,0,0,0
80,SOMME,1,ABBEVILLE-NORD,164,Camon,4366,3222,1099,2123,119,2004,1003,0,0,0,0,0,0,0,1001,0,0,0,0
80,SOMME,1,ABBEVILLE-NORD,489,Longueau,5220,4032,1595,2437,141,2296,1649,0,0,0,0,0,0,0,647,0,0,0,0
80,SOMME,3,ACHEUX-EN-AMIENOIS,368,Friville-Escarbotin,4646,3553,1072,2481,145,2336,0,0,1364,0,0,0,0,0,0,972,0,0,0
80,SOMME,4,AILLY-LE-HAUT-CLOCHER,1,Abbeville,24567,18122,6452,11670,506,11164,0,0,4412,0,0,0,0,0,0,6752,0,0,0
80,SOMME,4,AILLY-LE-HAUT-CLOCHER,253,Doullens,6279,4536,1950,2586,162,2424,0,0,1137,0,0,0,0,0,0,1287,0,0,0
